powermode_algo,infer_time_algo,bs_algo,interleaved_power_algo,power_budget,num_train_batches_algo,num_tries_algo,time_budget,arr_rate,powermode_optim,infer_time_optim,bs_optim,interleaved_power_optim,num_train_batches_optim,num_tries_optim,powermode_nn,infer_time_nn,bs_nn,interleaved_power_nn,num_train_batches_nn,powermode_random,infer_time_random,bs_random,interleaved_power_random,num_train_batches_random,flag,time_scaled,powermode_nn_50,infer_time_nn_50,bs_nn_50,interleaved_power_nn_50,num_train_batches_nn_50,powermode_random_50,infer_time_random_50,bs_random_50,interleaved_power_random_50,num_train_batches_random_50
8_1036800_930750000_3199000000,63.22337532043457,16.0,31.4415,35,1.0,12.0,0.6,30.0,8_1036800_1134750000_3199000000,57.121408462524414,16.0,34.4,1.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.0202386379241943,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,8_2201600_318750000_3199000000,18.98243236541748,1.0,20.0795,0.0
8_1036800_930750000_3199000000,63.22337532043457,16.0,31.4415,36,1.0,12.0,0.6,30.0,12_1036800_1134750000_3199000000,56.537967681884766,16.0,35.15,1.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,12_2201600_726750000_3199000000,16.43723201751709,1.0,22.67,0.0,True,0.0202386379241943,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,8_2201600_318750000_3199000000,18.98243236541748,1.0,20.0795,0.0
8_1344000_930750000_3199000000,62.09161567687988,16.0,36.605,37,1.0,12.0,0.6,30.0,4_1958400_930750000_3199000000,61.57320022583008,16.0,36.906,2.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,4_1958400_930750000_3199000000,61.57320022583008,16.0,36.906,2.0,True,0.0202386379241943,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,8_2201600_318750000_3199000000,18.98243236541748,1.0,20.0795,0.0
8_1651200_930750000_3199000000,61.3731689453125,16.0,37.098,38,1.0,12.0,0.6,30.0,4_2201600_930750000_3199000000,61.32644844055176,16.0,37.298,2.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,4_1958400_930750000_3199000000,61.57320022583008,16.0,36.906,2.0,True,0.0202386379241943,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,8_2201600_318750000_3199000000,18.98243236541748,1.0,20.0795,0.0
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,39,2.0,12.0,0.6,30.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,True,0.0202386379241943,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,8_2201600_318750000_3199000000,18.98243236541748,1.0,20.0795,0.0
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,40,2.0,12.0,0.6,30.0,12_1958400_930750000_3199000000,60.15169525146485,16.0,39.011,2.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,True,0.0202386379241943,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,8_2201600_318750000_3199000000,18.98243236541748,1.0,20.0795,0.0
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,41,2.0,12.0,0.6,30.0,12_1958400_930750000_3199000000,60.15169525146485,16.0,39.011,2.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,True,0.0202386379241943,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,8_2201600_318750000_3199000000,18.98243236541748,1.0,20.0795,0.0
8_1344000_1300500000_3199000000,53.28169631958008,16.0,40.725,42,1.0,12.0,0.6,30.0,12_1958400_930750000_3199000000,60.15169525146485,16.0,39.011,2.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,True,0.0202386379241943,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,8_2201600_318750000_3199000000,18.98243236541748,1.0,20.0795,0.0
8_1344000_1300500000_3199000000,53.28169631958008,16.0,40.725,43,1.0,12.0,0.6,30.0,4_1958400_1300500000_3199000000,51.85588836669922,16.0,42.007,2.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,True,0.0202386379241943,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,8_2201600_318750000_3199000000,18.98243236541748,1.0,20.0795,0.0
8_1344000_1300500000_3199000000,53.28169631958008,16.0,40.725,44,1.0,12.0,0.6,30.0,4_1958400_1300500000_3199000000,51.85588836669922,16.0,42.007,2.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,True,0.0202386379241943,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,8_2201600_318750000_3199000000,18.98243236541748,1.0,20.0795,0.0
8_1344000_1300500000_3199000000,53.28169631958008,16.0,40.725,45,1.0,12.0,0.6,30.0,4_1958400_1300500000_3199000000,51.85588836669922,16.0,42.007,2.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,True,0.0202386379241943,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,8_2201600_318750000_3199000000,18.98243236541748,1.0,20.0795,0.0
8_1344000_1300500000_3199000000,53.28169631958008,16.0,40.725,46,1.0,12.0,0.6,30.0,4_1958400_1300500000_3199000000,51.85588836669922,16.0,42.007,2.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,True,0.0202386379241943,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,8_2201600_318750000_3199000000,18.98243236541748,1.0,20.0795,0.0
8_1344000_1300500000_3199000000,53.28169631958008,16.0,40.725,47,1.0,12.0,0.6,30.0,4_1958400_1300500000_3199000000,51.85588836669922,16.0,42.007,2.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,True,0.0202386379241943,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,8_2201600_318750000_3199000000,18.98243236541748,1.0,20.0795,0.0
8_1958400_1300500000_3199000000,52.646575927734375,16.0,47.419,48,2.0,12.0,0.6,30.0,4_1958400_1300500000_3199000000,51.85588836669922,16.0,42.007,2.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,True,0.0202386379241943,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,8_2201600_318750000_3199000000,18.98243236541748,1.0,20.0795,0.0
8_1958400_1300500000_3199000000,52.646575927734375,16.0,47.419,49,2.0,12.0,0.6,30.0,8_1651200_1300500000_3199000000,51.74862480163574,16.0,48.717,2.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,True,0.0202386379241943,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,8_2201600_318750000_3199000000,18.98243236541748,1.0,20.0795,0.0
8_1958400_1300500000_3199000000,52.646575927734375,16.0,47.419,50,2.0,12.0,0.6,30.0,8_1651200_1300500000_3199000000,51.74862480163574,16.0,48.717,2.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,True,0.0202386379241943,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,8_2201600_318750000_3199000000,18.98243236541748,1.0,20.0795,0.0
,,,,10,,25.0,0.7,30.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
,,,,11,,25.0,0.7,30.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
,,,,12,,25.0,0.7,30.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
,,,,13,,25.0,0.7,30.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
,,,,14,,25.0,0.7,30.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
,,,,15,,25.0,0.7,30.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
,,,,16,,25.0,0.7,30.0,4_1651200_318750000_665600000,27.36411190032959,1.0,15.756,0.0,1.0,,,,,,4_1651200_318750000_665600000,27.36411190032959,1.0,15.756,0.0,True,,,,,,,,,,,
4_1344000_726750000_2133000000,28.58411121368408,1.0,16.7565,17,0.0,25.0,0.7,30.0,12_1651200_522750000_665600000,25.029839515686035,1.0,16.958,0.0,1.0,4_1651200_318750000_665600000,102.9282808303833,4.0,16.757,0.0,4_1651200_726750000_665600000,27.35188770294189,1.0,16.558,0.0,True,0.1029282808303833,,,,,,8_1344000_522750000_665600000,30.01535987854004,1.0,16.154,0.0
8_422400_726750000_2133000000,74.85507202148438,4.0,17.86,18,0.0,14.0,0.7,30.0,8_1958400_318750000_2133000000,21.16374397277832,1.0,17.918,0.0,1.0,12_1036800_522750000_665600000,93.2842493057251,4.0,17.168,0.0,8_1958400_318750000_2133000000,21.16374397277832,1.0,17.918,0.0,True,0.0932842493057251,,,,,,8_1344000_522750000_665600000,30.01535987854004,1.0,16.154,0.0
8_422400_726750000_2133000000,74.85507202148438,4.0,17.86,19,0.0,14.0,0.7,30.0,8_1958400_522750000_2133000000,19.04729557037353,1.0,18.2625,0.0,1.0,4_729600_726750000_2133000000,75.40667057037354,4.0,21.764,0.0,4_1958400_522750000_2133000000,19.679967880249023,1.0,18.3605,0.0,False,0.0754066705703735,,,,,,8_1344000_522750000_665600000,30.01535987854004,1.0,16.154,0.0
8_422400_726750000_2133000000,74.85507202148438,4.0,17.86,20,0.0,14.0,0.7,30.0,8_2201600_522750000_2133000000,17.829855918884277,1.0,19.916,0.0,1.0,4_729600_726750000_2133000000,75.40667057037354,4.0,21.764,0.0,4_1958400_522750000_2133000000,19.679967880249023,1.0,18.3605,0.0,False,0.0754066705703735,,,,,,8_1344000_522750000_665600000,30.01535987854004,1.0,16.154,0.0
8_422400_726750000_2133000000,74.85507202148438,4.0,17.86,21,0.0,14.0,0.7,30.0,4_2201600_522750000_3199000000,17.253727912902832,1.0,20.468,0.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,8_1958400_930750000_3199000000,18.012432098388672,1.0,20.665,0.0,True,0.0202386379241943,,,,,,8_2201600_318750000_3199000000,18.98243236541748,1.0,20.0795,0.0
8_422400_726750000_2133000000,96.7555046081543,16.0,21.62,22,0.0,14.0,0.7,30.0,4_1958400_318750000_2133000000,153.00701904296875,16.0,21.682,1.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,12_2201600_522750000_3199000000,16.944543838500977,1.0,21.021,0.0,True,0.0202386379241943,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,8_2201600_318750000_3199000000,18.98243236541748,1.0,20.0795,0.0
8_422400_726750000_2133000000,96.7555046081543,16.0,21.62,23,0.0,14.0,0.7,30.0,8_1958400_318750000_2133000000,152.6523666381836,16.0,22.082,1.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,8_1958400_318750000_2133000000,152.6523666381836,16.0,22.082,1.0,True,0.0202386379241943,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,8_2201600_318750000_3199000000,18.98243236541748,1.0,20.0795,0.0
4_1344000_726750000_2133000000,102.43550491333008,16.0,23.739,24,1.0,14.0,0.7,30.0,12_1344000_522750000_2133000000,100.45503997802734,16.0,23.992,1.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,8_1651200_318750000_3199000000,150.8775863647461,16.0,23.287,1.0,True,0.0202386379241943,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,8_2201600_318750000_3199000000,18.98243236541748,1.0,20.0795,0.0
4_1344000_726750000_2133000000,102.43550491333008,16.0,23.739,25,1.0,14.0,0.7,30.0,4_1036800_726750000_2133000000,96.24944305419922,16.0,24.79,1.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,4_1958400_522750000_2133000000,100.39737701416016,16.0,24.6415,1.0,True,0.0202386379241943,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,8_2201600_318750000_3199000000,18.98243236541748,1.0,20.0795,0.0
8_1344000_522750000_2133000000,102.36896133422852,16.0,25.393,26,1.0,13.0,0.7,30.0,4_1036800_726750000_3199000000,84.91585540771484,16.0,25.831,1.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,4_1958400_522750000_2133000000,100.39737701416016,16.0,24.6415,1.0,True,0.0202386379241943,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,8_2201600_318750000_3199000000,149.5564727783203,16.0,25.695,1.0
8_1344000_522750000_3199000000,97.56756591796876,16.0,27.0,27,1.0,13.0,0.7,30.0,4_1036800_726750000_3199000000,84.91585540771484,16.0,25.831,1.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,12_1036800_522750000_3199000000,100.13971328735352,16.0,26.804,1.0,True,0.0202386379241943,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,8_2201600_318750000_3199000000,149.5564727783203,16.0,25.695,1.0
12_1344000_522750000_3199000000,97.41265869140624,16.0,27.2435,28,1.0,13.0,0.7,30.0,4_1036800_930750000_3199000000,73.7984504699707,16.0,27.184,1.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,1.0,True,0.0202386379241943,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,1.0
12_1344000_726750000_2133000000,83.02833557128906,16.0,27.499,29,1.0,11.0,0.7,30.0,12_729600_930750000_3199000000,67.52552032470703,16.0,28.8805,1.0,1.0,8_1958400_930750000_3199000000,20.238637924194336,1.0,21.319,0.0,8_1651200_726750000_2133000000,83.6908950805664,16.0,28.601,1.0,True,0.0202386379241943,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,1.0
12_1344000_726750000_2133000000,83.02833557128906,16.0,27.499,30,1.0,11.0,0.7,30.0,12_729600_930750000_3199000000,67.52552032470703,16.0,28.8805,1.0,1.0,12_2201600_726750000_3199000000,145.58565616607666,16.0,30.594,1.0,8_1651200_726750000_2133000000,83.6908950805664,16.0,28.601,1.0,True,0.1455856561660766,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,1.0
12_1344000_726750000_2133000000,83.02833557128906,16.0,27.499,31,1.0,11.0,0.7,30.0,8_729600_1134750000_3199000000,58.85283279418945,16.0,30.492,1.0,1.0,12_2201600_726750000_3199000000,145.58565616607666,16.0,30.594,1.0,8_1651200_726750000_2133000000,83.6908950805664,16.0,28.601,1.0,True,0.1455856561660766,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,1.0
8_1036800_930750000_3199000000,63.22337532043457,16.0,31.4415,32,1.0,12.0,0.7,30.0,8_729600_1134750000_3199000000,58.85283279418945,16.0,30.492,1.0,1.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,32.104,1.0,12_1344000_726750000_3199000000,74.22937393188477,16.0,31.598,1.0,True,0.1270071268081665,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,1.0
8_1036800_930750000_3199000000,63.22337532043457,16.0,31.4415,33,1.0,12.0,0.7,30.0,8_1958400_726750000_3199000000,73.97849655151367,16.0,32.394,2.0,1.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,32.104,1.0,12_1344000_726750000_3199000000,74.22937393188477,16.0,31.598,1.0,True,0.1270071268081665,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,1.0
8_1036800_930750000_3199000000,63.22337532043457,16.0,31.4415,34,1.0,12.0,0.7,30.0,12_1958400_726750000_3199000000,73.69028854370117,16.0,33.397,2.0,1.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,32.104,1.0,12_1344000_726750000_3199000000,74.22937393188477,16.0,31.598,1.0,True,0.1270071268081665,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,1.0
8_1036800_930750000_3199000000,63.22337532043457,16.0,31.4415,35,1.0,12.0,0.7,30.0,12_1958400_726750000_3199000000,73.69028854370117,16.0,33.397,2.0,1.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,32.104,1.0,4_2201600_930750000_2133000000,78.03086471557617,16.0,34.209,2.0,True,0.1270071268081665,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,1.0
8_1036800_930750000_3199000000,63.22337532043457,16.0,31.4415,36,1.0,12.0,0.7,30.0,12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,2.0,1.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,32.104,1.0,12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,2.0,True,0.1270071268081665,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,1.0
8_1344000_930750000_3199000000,62.09161567687988,16.0,36.605,37,1.0,12.0,0.7,30.0,4_1958400_930750000_3199000000,61.57320022583008,16.0,36.906,2.0,1.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,32.104,1.0,4_1958400_930750000_3199000000,61.57320022583008,16.0,36.906,2.0,True,0.1270071268081665,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,1.0
8_1651200_930750000_3199000000,61.3731689453125,16.0,37.098,38,1.0,12.0,0.7,30.0,4_2201600_930750000_3199000000,61.32644844055176,16.0,37.298,2.0,1.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,32.104,1.0,4_1958400_930750000_3199000000,61.57320022583008,16.0,36.906,2.0,True,0.1270071268081665,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,1.0
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,39,2.0,12.0,0.7,30.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,1.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,32.104,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,True,0.1270071268081665,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,1.0
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,40,2.0,12.0,0.7,30.0,12_1958400_930750000_3199000000,60.15169525146485,16.0,39.011,2.0,1.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,32.104,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,True,0.1270071268081665,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,1.0
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,41,2.0,12.0,0.7,30.0,12_1958400_930750000_3199000000,60.15169525146485,16.0,39.011,2.0,1.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,32.104,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,True,0.1270071268081665,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,1.0
8_1344000_1300500000_3199000000,53.28169631958008,16.0,40.725,42,1.0,12.0,0.7,30.0,12_1958400_930750000_3199000000,60.15169525146485,16.0,39.011,2.0,1.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,32.104,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,True,0.1270071268081665,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,1.0
8_1344000_1300500000_3199000000,53.28169631958008,16.0,40.725,43,1.0,12.0,0.7,30.0,4_1958400_1300500000_3199000000,51.85588836669922,16.0,42.007,2.0,1.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,32.104,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,True,0.1270071268081665,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,1.0
8_1344000_1300500000_3199000000,53.28169631958008,16.0,40.725,44,1.0,12.0,0.7,30.0,4_1958400_1300500000_3199000000,51.85588836669922,16.0,42.007,2.0,1.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,32.104,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,True,0.1270071268081665,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,1.0
8_1344000_1300500000_3199000000,53.28169631958008,16.0,40.725,45,1.0,12.0,0.7,30.0,4_1958400_1300500000_3199000000,51.85588836669922,16.0,42.007,2.0,1.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,32.104,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,True,0.1270071268081665,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,1.0
8_1344000_1300500000_3199000000,53.28169631958008,16.0,40.725,46,1.0,12.0,0.7,30.0,4_1958400_1300500000_3199000000,51.85588836669922,16.0,42.007,2.0,1.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,32.104,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,True,0.1270071268081665,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,1.0
8_1344000_1300500000_3199000000,53.28169631958008,16.0,40.725,47,1.0,12.0,0.7,30.0,4_1958400_1300500000_3199000000,51.85588836669922,16.0,42.007,2.0,1.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,32.104,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,True,0.1270071268081665,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,1.0
8_1958400_1300500000_3199000000,52.646575927734375,16.0,47.419,48,2.0,12.0,0.7,30.0,4_1958400_1300500000_3199000000,51.85588836669922,16.0,42.007,2.0,1.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,32.104,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,True,0.1270071268081665,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,1.0
8_1958400_1300500000_3199000000,52.646575927734375,16.0,47.419,49,2.0,12.0,0.7,30.0,8_1651200_1300500000_3199000000,51.74862480163574,16.0,48.717,2.0,1.0,8_1958400_930750000_3199000000,127.0071268081665,16.0,32.104,1.0,8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,2.0,True,0.1270071268081665,12_1036800_726750000_2133000000,50.95350742340088,4.0,21.783,0.0,12_1036800_726750000_2133000000,86.18309020996094,16.0,27.9005,1.0
