cores,cpu,gpu,mem,predicted_power
8.0,1958400.0,114750000.0,3199000000.0,19.052307
8.0,1958400.0,318750000.0,665600000.0,17.768959
8.0,1958400.0,318750000.0,2133000000.0,20.899723
8.0,1958400.0,318750000.0,3199000000.0,23.275799
8.0,1958400.0,522750000.0,665600000.0,19.453417
8.0,1958400.0,522750000.0,2133000000.0,23.617498
8.0,1958400.0,522750000.0,3199000000.0,27.783693
8.0,1958400.0,726750000.0,665600000.0,21.281683
8.0,1958400.0,726750000.0,2133000000.0,26.751217
8.0,1958400.0,726750000.0,3199000000.0,32.342014
8.0,1958400.0,930750000.0,665600000.0,23.406446
8.0,1958400.0,930750000.0,2133000000.0,30.269526
8.0,1958400.0,930750000.0,3199000000.0,37.179142
8.0,1958400.0,1134750000.0,665600000.0,26.165058
8.0,1958400.0,1134750000.0,2133000000.0,34.90607
8.0,1958400.0,1134750000.0,3199000000.0,42.227848
8.0,1958400.0,1300500000.0,665600000.0,29.159946
8.0,1958400.0,1300500000.0,2133000000.0,39.001415
8.0,1958400.0,1300500000.0,3199000000.0,46.33202
8.0,2201600.0,114750000.0,665600000.0,15.84096
8.0,2201600.0,114750000.0,2133000000.0,17.619616
8.0,2201600.0,114750000.0,3199000000.0,19.713217
8.0,2201600.0,318750000.0,665600000.0,18.308916
8.0,2201600.0,318750000.0,2133000000.0,21.444267
8.0,2201600.0,318750000.0,3199000000.0,24.134506
8.0,2201600.0,522750000.0,665600000.0,20.021255
8.0,2201600.0,522750000.0,2133000000.0,24.856417
8.0,2201600.0,522750000.0,3199000000.0,28.639301
8.0,2201600.0,726750000.0,665600000.0,21.96126
8.0,2201600.0,726750000.0,2133000000.0,28.343431
8.0,2201600.0,726750000.0,3199000000.0,33.46186
8.0,2201600.0,930750000.0,665600000.0,24.524065
8.0,2201600.0,930750000.0,2133000000.0,32.05609
8.0,2201600.0,930750000.0,3199000000.0,39.09728
8.0,2201600.0,1134750000.0,665600000.0,27.620745
8.0,2201600.0,1134750000.0,2133000000.0,37.072277
8.0,2201600.0,1134750000.0,3199000000.0,44.40288
8.0,2201600.0,1300500000.0,665600000.0,31.1409
8.0,2201600.0,1300500000.0,2133000000.0,41.176453
8.0,2201600.0,1300500000.0,3199000000.0,48.507053
12.0,422400.0,114750000.0,665600000.0,15.454452
12.0,422400.0,114750000.0,2133000000.0,16.251455
12.0,422400.0,114750000.0,3199000000.0,17.263271
12.0,422400.0,318750000.0,665600000.0,17.390959
12.0,422400.0,318750000.0,2133000000.0,18.821104
12.0,422400.0,318750000.0,3199000000.0,20.68701
12.0,422400.0,522750000.0,665600000.0,18.802237
12.0,422400.0,522750000.0,2133000000.0,20.408022
12.0,422400.0,522750000.0,3199000000.0,22.602158
12.0,422400.0,726750000.0,665600000.0,20.24178
12.0,422400.0,726750000.0,2133000000.0,22.08737
12.0,422400.0,726750000.0,3199000000.0,24.826857
12.0,422400.0,930750000.0,665600000.0,21.75482
12.0,422400.0,930750000.0,2133000000.0,23.951494
12.0,422400.0,930750000.0,3199000000.0,27.695404
12.0,422400.0,1134750000.0,665600000.0,23.363008
12.0,422400.0,1134750000.0,2133000000.0,26.205349
12.0,422400.0,1134750000.0,3199000000.0,31.970154
12.0,422400.0,1300500000.0,665600000.0,24.707518
12.0,422400.0,1300500000.0,2133000000.0,28.92376
12.0,422400.0,1300500000.0,3199000000.0,35.86915
12.0,729600.0,114750000.0,665600000.0,15.471151
12.0,729600.0,114750000.0,2133000000.0,16.358027
12.0,729600.0,114750000.0,3199000000.0,17.573875
12.0,729600.0,318750000.0,665600000.0,17.4861
12.0,729600.0,318750000.0,2133000000.0,19.071146
12.0,729600.0,318750000.0,3199000000.0,21.226387
12.0,729600.0,522750000.0,665600000.0,18.90658
12.0,729600.0,522750000.0,2133000000.0,20.829311
12.0,729600.0,522750000.0,3199000000.0,23.494652
12.0,729600.0,726750000.0,665600000.0,20.36943
12.0,729600.0,726750000.0,2133000000.0,22.707165
12.0,729600.0,726750000.0,3199000000.0,26.220074
12.0,729600.0,930750000.0,665600000.0,21.925434
12.0,729600.0,930750000.0,2133000000.0,24.862745
12.0,729600.0,930750000.0,3199000000.0,29.730112
12.0,729600.0,1134750000.0,665600000.0,23.586483
12.0,729600.0,1134750000.0,2133000000.0,27.631636
12.0,729600.0,1134750000.0,3199000000.0,34.375675
12.0,729600.0,1300500000.0,665600000.0,24.996494
12.0,729600.0,1300500000.0,2133000000.0,31.309357
12.0,729600.0,1300500000.0,3199000000.0,38.297523
12.0,1036800.0,114750000.0,665600000.0,15.515617
12.0,1036800.0,114750000.0,2133000000.0,16.556635
12.0,1036800.0,114750000.0,3199000000.0,17.929878
12.0,1036800.0,318750000.0,665600000.0,17.587128
12.0,1036800.0,318750000.0,2133000000.0,19.600342
12.0,1036800.0,318750000.0,3199000000.0,21.641695
12.0,1036800.0,522750000.0,665600000.0,19.034727
12.0,1036800.0,522750000.0,2133000000.0,21.474892
12.0,1036800.0,522750000.0,3199000000.0,24.833483
12.0,1036800.0,726750000.0,665600000.0,20.53863
12.0,1036800.0,726750000.0,2133000000.0,23.543758
12.0,1036800.0,726750000.0,3199000000.0,28.078356
12.0,1036800.0,930750000.0,665600000.0,22.18222
12.0,1036800.0,930750000.0,2133000000.0,26.20433
12.0,1036800.0,930750000.0,3199000000.0,32.032955
12.0,1036800.0,1134750000.0,665600000.0,23.936522
12.0,1036800.0,1134750000.0,2133000000.0,29.84045
12.0,1036800.0,1134750000.0,3199000000.0,36.800667
12.0,1036800.0,1300500000.0,665600000.0,25.66446
12.0,1036800.0,1300500000.0,2133000000.0,33.73747
12.0,1036800.0,1300500000.0,3199000000.0,40.7259
12.0,1344000.0,114750000.0,665600000.0,15.576871
12.0,1344000.0,114750000.0,2133000000.0,16.86126
12.0,1344000.0,114750000.0,3199000000.0,18.336033
12.0,1344000.0,318750000.0,665600000.0,17.708513
12.0,1344000.0,318750000.0,2133000000.0,20.242619
12.0,1344000.0,318750000.0,3199000000.0,22.278091
12.0,1344000.0,522750000.0,665600000.0,19.2144
12.0,1344000.0,522750000.0,2133000000.0,22.246452
12.0,1344000.0,522750000.0,3199000000.0,26.49571
12.0,1344000.0,726750000.0,665600000.0,20.821505
12.0,1344000.0,726750000.0,2133000000.0,24.817736
12.0,1344000.0,726750000.0,3199000000.0,30.042162
12.0,1344000.0,930750000.0,665600000.0,22.58823
12.0,1344000.0,930750000.0,2133000000.0,27.933847
12.0,1344000.0,930750000.0,3199000000.0,34.416985
12.0,1344000.0,1134750000.0,665600000.0,24.711308
12.0,1344000.0,1134750000.0,2133000000.0,32.241104
12.0,1344000.0,1134750000.0,3199000000.0,39.229046
12.0,1344000.0,1300500000.0,665600000.0,26.943106
12.0,1344000.0,1300500000.0,2133000000.0,36.165848
12.0,1344000.0,1300500000.0,3199000000.0,43.16406
12.0,1651200.0,114750000.0,665600000.0,15.677845
12.0,1651200.0,114750000.0,2133000000.0,17.220755
12.0,1651200.0,114750000.0,3199000000.0,18.940096
12.0,1651200.0,318750000.0,665600000.0,17.925938
12.0,1651200.0,318750000.0,2133000000.0,20.891014
12.0,1651200.0,318750000.0,3199000000.0,23.023586
12.0,1651200.0,522750000.0,665600000.0,19.527225
12.0,1651200.0,522750000.0,2133000000.0,23.431145
12.0,1651200.0,522750000.0,3199000000.0,27.54272
12.0,1651200.0,726750000.0,665600000.0,21.337748
12.0,1651200.0,726750000.0,2133000000.0,26.354584
12.0,1651200.0,726750000.0,3199000000.0,32.155354
12.0,1651200.0,930750000.0,665600000.0,23.387281
12.0,1651200.0,930750000.0,2133000000.0,29.962112
12.0,1651200.0,930750000.0,3199000000.0,36.82759
12.0,1651200.0,1134750000.0,665600000.0,26.004864
12.0,1651200.0,1134750000.0,2133000000.0,34.668987
12.0,1651200.0,1134750000.0,3199000000.0,41.66484
12.0,1651200.0,1300500000.0,665600000.0,28.983126
12.0,1651200.0,1300500000.0,2133000000.0,38.595074
12.0,1651200.0,1300500000.0,3199000000.0,45.737434
12.0,1958400.0,114750000.0,665600000.0,15.850257
12.0,1958400.0,114750000.0,2133000000.0,17.638529
12.0,1958400.0,114750000.0,3199000000.0,19.673647
12.0,1958400.0,318750000.0,665600000.0,18.395319
12.0,1958400.0,318750000.0,2133000000.0,21.45829
12.0,1958400.0,318750000.0,3199000000.0,24.091585
12.0,1958400.0,522750000.0,665600000.0,20.156256
12.0,1958400.0,522750000.0,2133000000.0,24.866768
12.0,1958400.0,522750000.0,3199000000.0,28.599607
12.0,1958400.0,726750000.0,665600000.0,22.130316
12.0,1958400.0,726750000.0,2133000000.0,28.326368
12.0,1958400.0,726750000.0,3199000000.0,33.520546
12.0,1958400.0,930750000.0,665600000.0,24.622166
12.0,1958400.0,930750000.0,2133000000.0,32.28593
12.0,1958400.0,930750000.0,3199000000.0,39.00471
12.0,1958400.0,1134750000.0,665600000.0,27.637316
12.0,1958400.0,1134750000.0,2133000000.0,37.097366
12.0,1958400.0,1134750000.0,3199000000.0,44.29908
12.0,1958400.0,1300500000.0,665600000.0,31.402689
12.0,1958400.0,1300500000.0,2133000000.0,41.096973
12.0,1958400.0,1300500000.0,3199000000.0,48.42059
12.0,2201600.0,114750000.0,665600000.0,16.079752
12.0,2201600.0,114750000.0,2133000000.0,18.02452
12.0,2201600.0,114750000.0,3199000000.0,20.497835
12.0,2201600.0,318750000.0,665600000.0,18.885178
12.0,2201600.0,318750000.0,2133000000.0,22.027077
12.0,2201600.0,318750000.0,3199000000.0,24.942556
12.0,2201600.0,522750000.0,665600000.0,20.779438
12.0,2201600.0,522750000.0,2133000000.0,26.308666
12.0,2201600.0,522750000.0,3199000000.0,29.457615
12.0,2201600.0,726750000.0,665600000.0,23.0254
12.0,2201600.0,726750000.0,2133000000.0,29.917974
12.0,2201600.0,726750000.0,3199000000.0,34.630836
12.0,2201600.0,930750000.0,665600000.0,25.777935
12.0,2201600.0,930750000.0,2133000000.0,34.21242
12.0,2201600.0,930750000.0,3199000000.0,40.254124
12.0,2201600.0,1134750000.0,665600000.0,29.415813
12.0,2201600.0,1134750000.0,2133000000.0,39.10472
12.0,2201600.0,1134750000.0,3199000000.0,45.948666
12.0,2201600.0,1300500000.0,665600000.0,33.325417
12.0,2201600.0,1300500000.0,2133000000.0,43.21658
12.0,2201600.0,1300500000.0,3199000000.0,50.562695
