cores,cpu,gpu,mem,observed_time,observed_power
2,1497600,624750000,204000000,640.2275085449219,15.151
2,1497600,624750000,2133000000,185.5100326538086,19.663
2,1497600,624750000,3199000000,184.41486358642575,22.366
2,1497600,624750000,665600000,236.4368133544922,18.563
2,1497600,522750000,204000000,645.9881591796875,14.7485
2,1497600,522750000,2133000000,198.00443267822263,20.069
2,1497600,522750000,3199000000,169.15713500976562,22.271
2,1497600,522750000,665600000,257.0327453613281,17.258
2,1497600,420750000,204000000,650.9599914550781,14.747
2,1497600,420750000,2133000000,191.9612045288086,19.764
2,1497600,420750000,3199000000,184.460205078125,21.666
2,1497600,420750000,665600000,254.47750854492188,17.66
2,1497600,318750000,204000000,650.9555969238281,14.75
2,1497600,318750000,2133000000,196.48915100097656,19.629
2,1497600,318750000,3199000000,189.30502319335935,21.487
2,1497600,318750000,665600000,270.37071228027344,17.46
2,1497600,216750000,204000000,678.2688903808594,14.347
2,1497600,216750000,2133000000,258.275390625,18.274
2,1497600,216750000,3199000000,255.8053436279297,19.68
2,1497600,216750000,665600000,297.6075897216797,16.658
2,1497600,114750000,204000000,742.2372131347656,13.747
2,1497600,114750000,2133000000,468.6163177490234,16.156
2,1497600,114750000,3199000000,467.6755676269531,16.969
2,1497600,114750000,665600000,475.3022918701172,15.202
2,1651200,1300500000,204000000,623.3412170410156,19.157
2,1651200,1300500000,2133000000,156.4361572265625,25.973
2,1651200,1300500000,3199000000,157.57010650634766,28.2355
2,1651200,1300500000,665600000,236.85173797607425,23.569
2,1651200,1236750000,204000000,624.9866638183594,18.756
2,1651200,1236750000,2133000000,181.30560302734372,25.772
2,1651200,1236750000,3199000000,141.3494415283203,27.985
2,1651200,1236750000,665600000,235.86127471923828,23.368
2,1651200,1134750000,204000000,635.6439514160156,17.554
2,1651200,1134750000,2133000000,166.8334732055664,24.7705
2,1651200,1134750000,3199000000,152.46353912353516,26.266
2,1651200,1134750000,665600000,250.4386520385742,21.669
2,1651200,1032750000,204000000,646.2369384765625,17.148
2,1651200,1032750000,2133000000,168.41795349121094,22.4685
2,1651200,1032750000,3199000000,155.1990509033203,25.775
2,1651200,1032750000,665600000,243.86862182617188,20.763
2,1651200,930750000,204000000,639.9485168457031,16.354
2,1651200,930750000,2133000000,179.086669921875,21.7185
2,1651200,930750000,3199000000,154.43433380126953,24.772
2,1651200,930750000,665600000,240.8000640869141,20.066
2,1651200,828750000,204000000,635.8456726074219,15.953
2,1651200,828750000,2133000000,174.8986587524414,21.466
2,1651200,828750000,3199000000,138.65924835205078,24.165
2,1651200,828750000,665600000,232.7159881591797,19.761
2,1651200,726750000,204000000,636.9038696289062,15.5505
2,1651200,726750000,2133000000,168.4196319580078,20.865
2,1651200,726750000,3199000000,148.94638061523438,22.265
2,1651200,726750000,665600000,245.90280151367188,19.059
2,1651200,624750000,204000000,630.5647583007812,15.151
2,1651200,624750000,2133000000,167.56398010253906,21.366
2,1651200,624750000,3199000000,143.5763397216797,23.473
2,1651200,624750000,665600000,245.91110229492188,18.959
2,1651200,522750000,204000000,648.8868103027344,14.75
2,1651200,522750000,2133000000,175.02130889892578,20.566
2,1651200,522750000,3199000000,154.3655014038086,22.768
2,1651200,522750000,665600000,242.9250717163086,18.358
2,1651200,420750000,204000000,638.724853515625,14.75
2,1651200,420750000,2133000000,170.48339080810547,20.9185
2,1651200,420750000,3199000000,156.07003784179688,22.769
2,1651200,420750000,665600000,247.7123031616211,18.054
2,1651200,318750000,204000000,639.8480224609375,14.351
2,1651200,318750000,2133000000,191.86115264892575,20.474
2,1651200,318750000,3199000000,183.51917266845703,21.491
2,1651200,318750000,665600000,260.7201232910156,17.954
2,1651200,216750000,204000000,669.6407470703125,14.349
2,1651200,216750000,2133000000,257.6986389160156,18.6705
2,1651200,216750000,3199000000,252.9374542236328,20.1315
2,1651200,216750000,665600000,290.6993408203125,17.059
2,1651200,114750000,204000000,736.1079406738281,13.847
2,1651200,114750000,2133000000,469.95777893066406,16.156
2,1651200,114750000,3199000000,465.472885131836,16.969
2,1651200,114750000,665600000,475.6134033203125,15.152
2,1804800,1300500000,204000000,628.8560180664062,19.558
2,1804800,1300500000,2133000000,181.3290100097656,28.485
2,1804800,1300500000,3199000000,125.97821044921876,30.9425
2,1804800,1300500000,665600000,218.15790557861328,24.772
2,1804800,1236750000,204000000,621.1424865722656,19.155
