cores,cpu,gpu,mem,observed_time,bs,observed_power
12,1036800,930750000,3199000000,3.313264012336731,1.0,21.146
4,1036800,1134750000,665600000,5.023328065872192,1.0,18.228
4,1036800,1134750000,2133000000,3.390944004058838,1.0,22.35
4,1036800,1134750000,3199000000,3.392111897468567,1.0,21.451
8,1036800,1134750000,665600000,4.961440086364746,1.0,19.235
8,1036800,1134750000,2133000000,3.341055989265442,1.0,22.352
8,1036800,1134750000,3199000000,3.2702239751815796,1.0,21.955
12,1036800,1134750000,665600000,4.863903999328613,1.0,18.829
12,1036800,1134750000,2133000000,3.341279983520508,1.0,22.757
12,1036800,1134750000,3199000000,3.2261600494384766,1.0,22.251
4,1036800,1300500000,665600000,5.043184041976929,1.0,20.035
4,1036800,1300500000,2133000000,3.4239519834518433,1.0,22.251
4,1036800,1300500000,3199000000,3.3443520069122314,1.0,23.457
8,1036800,1300500000,665600000,4.929807901382446,1.0,20.437
8,1036800,1300500000,2133000000,3.410591959953308,1.0,22.453
8,1036800,1300500000,3199000000,3.261344075202942,1.0,23.558
12,1036800,1300500000,665600000,4.832304000854492,1.0,20.437
12,1036800,1300500000,2133000000,3.381392002105713,1.0,22.355
12,1036800,1300500000,3199000000,3.1836960315704346,1.0,23.457
4,1344000,114750000,665600000,9.008959770202637,1.0,14.311
4,1344000,114750000,2133000000,8.850592136383057,1.0,15.319
4,1344000,114750000,3199000000,8.668399810791016,1.0,16.025
8,1344000,114750000,665600000,8.829440116882324,1.0,14.507
8,1344000,114750000,2133000000,8.46068811416626,1.0,15.313
8,1344000,114750000,3199000000,8.54307222366333,1.0,16.022
12,1344000,114750000,665600000,8.826607704162598,1.0,13.701
12,1344000,114750000,2133000000,8.487008094787598,1.0,15.313
12,1344000,114750000,3199000000,8.434847831726074,1.0,16.019
4,1344000,318750000,665600000,5.57092809677124,1.0,15.719
4,1344000,318750000,2133000000,2.8850719928741455,1.0,23.059
4,1344000,318750000,3199000000,4.068544149398804,1.0,18.544
8,1344000,318750000,665600000,4.892240047454834,1.0,16.118
8,1344000,318750000,2133000000,2.882607936859131,1.0,23.862
8,1344000,318750000,3199000000,4.060415983200073,1.0,18.538
12,1344000,318750000,665600000,4.606752157211304,1.0,16.625
12,1344000,318750000,2133000000,2.8803040981292725,1.0,23.864
12,1344000,318750000,3199000000,4.044719934463501,1.0,18.534
4,1344000,522750000,665600000,5.284751892089844,1.0,16.122
4,1344000,522750000,2133000000,2.8735679388046265,1.0,23.064
4,1344000,522750000,3199000000,3.3120639324188232,1.0,19.041
8,1344000,522750000,665600000,4.858351945877075,1.0,16.223
8,1344000,522750000,2133000000,2.9024640321731567,1.0,24.376
8,1344000,522750000,3199000000,3.3352320194244385,1.0,19.141
12,1344000,522750000,665600000,4.761551856994629,1.0,18.034
12,1344000,522750000,2133000000,2.8732000589370728,1.0,24.372
12,1344000,522750000,3199000000,3.3240000009536743,1.0,19.847
4,1344000,726750000,665600000,4.797791957855225,1.0,17.028
4,1344000,726750000,2133000000,2.8775999546051025,1.0,23.456
4,1344000,726750000,3199000000,3.063007950782776,1.0,20.353
8,1344000,726750000,665600000,4.723439931869507,1.0,17.023
8,1344000,726750000,2133000000,2.885632038116455,1.0,23.852
8,1344000,726750000,3199000000,3.264959931373596,1.0,20.651
12,1344000,726750000,665600000,4.461024045944214,1.0,17.426
12,1344000,726750000,2133000000,2.8925119638442993,1.0,22.653
12,1344000,726750000,3199000000,3.0003679990768433,1.0,20.751
4,1344000,930750000,665600000,4.989167928695679,1.0,17.731
4,1344000,930750000,2133000000,3.1756640672683716,1.0,23.466
4,1344000,930750000,3199000000,2.8727840185165405,1.0,21.355
8,1344000,930750000,665600000,4.653808116912842,1.0,18.235
8,1344000,930750000,2133000000,2.8742719888687134,1.0,23.456
8,1344000,930750000,3199000000,2.8243199586868286,1.0,21.456
12,1344000,930750000,665600000,4.397744178771973,1.0,18.632
12,1344000,930750000,2133000000,2.9017279148101807,1.0,23.868
12,1344000,930750000,3199000000,2.893440008163452,1.0,21.857
4,1344000,1134750000,665600000,4.856783866882324,1.0,19.336
4,1344000,1134750000,2133000000,2.884511947631836,1.0,23.466
4,1344000,1134750000,3199000000,2.7252320051193237,1.0,22.36
8,1344000,1134750000,665600000,4.550031900405884,1.0,19.437
8,1344000,1134750000,2133000000,2.882528066635132,1.0,23.867
8,1344000,1134750000,3199000000,2.7377920150756836,1.0,23.068
12,1344000,1134750000,665600000,4.442368030548096,1.0,19.835
12,1344000,1134750000,2133000000,2.911455988883972,1.0,23.756
12,1344000,1134750000,3199000000,2.7085280418395996,1.0,23.561
4,1344000,1300500000,665600000,5.071871995925903,1.0,20.543
4,1344000,1300500000,2133000000,2.850048065185547,1.0,23.472
4,1344000,1300500000,3199000000,2.819551944732666,1.0,24.674
8,1344000,1300500000,665600000,4.504271984100342,1.0,21.046
8,1344000,1300500000,2133000000,2.857327938079834,1.0,21.245
8,1344000,1300500000,3199000000,2.697519898414612,1.0,24.567
12,1344000,1300500000,665600000,4.41483211517334,1.0,21.443
12,1344000,1300500000,2133000000,3.2625280618667603,1.0,23.863
12,1344000,1300500000,3199000000,2.692655920982361,1.0,25.07
4,1651200,114750000,665600000,8.543280124664307,1.0,14.306
4,1651200,114750000,2133000000,8.600208282470703,1.0,15.317
4,1651200,114750000,3199000000,8.345360279083252,1.0,16.022
8,1651200,114750000,665600000,8.50432014465332,1.0,14.305
8,1651200,114750000,2133000000,8.484816074371338,1.0,15.313
8,1651200,114750000,3199000000,8.302223682403564,1.0,16.016
12,1651200,114750000,665600000,8.539839744567871,1.0,14.705
12,1651200,114750000,2133000000,8.481567859649658,1.0,15.715
12,1651200,114750000,3199000000,8.383488178253174,1.0,16.418
4,1651200,318750000,665600000,4.306319952011108,1.0,16.219
4,1651200,318750000,2133000000,2.5266720056533813,1.0,25.377
4,1651200,318750000,3199000000,3.6515839099884033,1.0,19.145
8,1651200,318750000,665600000,4.293584108352661,1.0,16.621
8,1651200,318750000,2133000000,2.5071040391921997,1.0,25.37
8,1651200,318750000,3199000000,3.686240077018738,1.0,19.64
12,1651200,318750000,665600000,4.377552032470703,1.0,16.82
12,1651200,318750000,2133000000,2.5522559881210327,1.0,25.773
12,1651200,318750000,3199000000,3.6691200733184814,1.0,19.64
4,1651200,522750000,665600000,4.057503938674927,1.0,16.726
4,1651200,522750000,2133000000,2.7226399183273315,1.0,24.867
4,1651200,522750000,3199000000,2.979535937309265,1.0,20.144
8,1651200,522750000,665600000,4.064352035522461,1.0,17.225
8,1651200,522750000,2133000000,2.513759970664978,1.0,25.573
8,1651200,522750000,3199000000,2.9759039878845215,1.0,20.046
12,1651200,522750000,665600000,4.120928049087524,1.0,17.225
12,1651200,522750000,2133000000,2.5401599407196045,1.0,25.875
12,1651200,522750000,3199000000,2.9891200065612793,1.0,20.647
4,1651200,726750000,665600000,3.9901119470596313,1.0,17.528
4,1651200,726750000,2133000000,2.741487979888916,1.0,25.07
4,1651200,726750000,3199000000,2.6398719549179077,1.0,21.456
8,1651200,726750000,665600000,4.009215831756592,1.0,18.03
8,1651200,726750000,2133000000,2.655679941177368,1.0,25.471
8,1651200,726750000,3199000000,2.638192057609558,1.0,21.451
12,1651200,726750000,665600000,4.0815041065216064,1.0,17.224
12,1651200,726750000,2133000000,2.5373119115829468,1.0,25.773
12,1651200,726750000,3199000000,2.622607946395874,1.0,22.358
4,1651200,930750000,665600000,4.396047830581665,1.0,18.432
4,1651200,930750000,2133000000,2.6837759017944336,1.0,24.969
4,1651200,930750000,3199000000,2.4680960178375244,1.0,23.06
8,1651200,930750000,665600000,3.9794399738311768,1.0,19.237
8,1651200,930750000,2133000000,2.5207200050354004,1.0,25.37
8,1651200,930750000,3199000000,2.4608160257339478,1.0,23.06
12,1651200,930750000,665600000,3.979375958442688,1.0,19.236
12,1651200,930750000,2133000000,2.5661760568618774,1.0,25.874
12,1651200,930750000,3199000000,2.4496959447860718,1.0,23.463
4,1651200,1134750000,665600000,4.347088098526001,1.0,20.041
4,1651200,1134750000,2133000000,2.640447974205017,1.0,24.968
4,1651200,1134750000,3199000000,2.3326879739761353,1.0,24.461
8,1651200,1134750000,665600000,3.991439938545227,1.0,20.443
8,1651200,1134750000,2133000000,2.5135200023651123,1.0,24.365
8,1651200,1134750000,3199000000,2.347567915916443,1.0,24.67
12,1651200,1134750000,665600000,4.020495891571045,1.0,20.439
12,1651200,1134750000,2133000000,2.524672031402588,1.0,25.863
12,1651200,1134750000,3199000000,2.355791926383972,1.0,25.474
4,1651200,1300500000,665600000,3.9733920097351074,1.0,22.047
4,1651200,1300500000,2133000000,2.726863980293274,1.0,24.968
4,1651200,1300500000,3199000000,2.3221919536590576,1.0,27.082
8,1651200,1300500000,665600000,3.9620319604873657,1.0,22.047
8,1651200,1300500000,2133000000,2.523392081260681,1.0,25.465
8,1651200,1300500000,3199000000,2.312991976737976,1.0,27.082
12,1651200,1300500000,665600000,4.040704011917114,1.0,22.455
12,1651200,1300500000,2133000000,2.5345760583877563,1.0,25.881
12,1651200,1300500000,3199000000,2.295520067214966,1.0,27.493
4,1958400,114750000,665600000,8.529327869415283,1.0,14.707
4,1958400,114750000,2133000000,8.239376068115234,1.0,15.719
4,1958400,114750000,3199000000,8.183807849884033,1.0,16.421
8,1958400,114750000,665600000,8.702175617218018,1.0,14.909
8,1958400,114750000,2133000000,8.198415756225586,1.0,15.713
8,1958400,114750000,3199000000,8.121888160705566,1.0,16.418
12,1958400,114750000,665600000,8.421743869781494,1.0,15.309
12,1958400,114750000,2133000000,8.221727848052979,1.0,16.115
12,1958400,114750000,3199000000,8.176144123077393,1.0,17.222
4,1958400,318750000,665600000,4.117232084274292,1.0,16.824
4,1958400,318750000,2133000000,2.242591977119446,1.0,26.786
4,1958400,318750000,3199000000,3.4283039569854736,1.0,20.144
