cores,cpu,gpu,mem,observed_time,bs,observed_power
4,422400,318750000,3199000000,797.4915771484375,4.0,23.996
8,422400,318750000,665600000,1037.933837890625,4.0,19.278
8,422400,318750000,2133000000,787.8015441894531,4.0,22.489
8,422400,318750000,3199000000,817.5585632324219,4.0,23.393
12,422400,318750000,665600000,1065.2584228515625,4.0,19.679
12,422400,318750000,2133000000,817.4707336425781,4.0,22.89
12,422400,318750000,3199000000,806.9500732421875,4.0,24.397
4,422400,522750000,665600000,1009.6794128417969,4.0,19.477
4,422400,522750000,2133000000,433.07508850097656,4.0,40.3125
4,422400,522750000,3199000000,502.30067443847656,4.0,28.084
8,422400,522750000,665600000,986.5673522949219,4.0,20.08
8,422400,522750000,2133000000,529.0020751953125,4.0,27.206
8,422400,522750000,3199000000,514.5467834472656,4.0,28.686
12,422400,522750000,665600000,984.3393859863281,4.0,20.08
12,422400,522750000,2133000000,554.678955078125,4.0,26.804
12,422400,522750000,3199000000,497.82289123535156,4.0,29.911
4,422400,726750000,665600000,973.9666137695312,4.0,20.881
4,422400,726750000,2133000000,347.66981506347656,4.0,46.936
4,422400,726750000,3199000000,364.94525146484375,4.0,35.304
8,422400,726750000,665600000,968.6286926269531,4.0,21.077
8,422400,726750000,2133000000,459.7660217285156,4.0,30.81
8,422400,726750000,3199000000,462.1229553222656,4.0,30.79
12,422400,726750000,665600000,947.177734375,4.0,21.6285
12,422400,726750000,2133000000,413.1303253173828,4.0,32.358
12,422400,726750000,3199000000,394.48606872558594,4.0,34.894
4,422400,930750000,665600000,964.0191040039062,4.0,22.485
4,422400,930750000,2133000000,407.1459655761719,4.0,43.315
4,422400,930750000,3199000000,323.1048583984375,4.0,41.692
8,422400,930750000,665600000,959.812255859375,4.0,22.68
8,422400,930750000,2133000000,388.78294372558594,4.0,36.411
8,422400,930750000,3199000000,287.28257751464844,4.0,44.051
12,422400,930750000,665600000,971.3216552734375,4.0,22.886
12,422400,930750000,2133000000,403.7084197998047,4.0,35.116
12,422400,930750000,3199000000,344.8578643798828,4.0,40.807
4,422400,1134750000,665600000,1001.51513671875,4.0,24.084
4,422400,1134750000,2133000000,371.5328063964844,4.0,44.117
4,422400,1134750000,3199000000,272.6809387207031,4.0,49.9015
8,422400,1134750000,665600000,982.0567321777344,4.0,24.684
8,422400,1134750000,2133000000,373.1031494140625,4.0,40.411
8,422400,1134750000,3199000000,252.2594223022461,4.0,53.122
12,422400,1134750000,665600000,954.3856506347656,4.0,25.084
12,422400,1134750000,2133000000,357.93666076660156,4.0,42.503
12,422400,1134750000,3199000000,292.9366149902344,4.0,49.313
4,422400,1300500000,665600000,962.4103698730469,4.0,27.39
4,422400,1300500000,2133000000,344.05226135253906,4.0,47.927
4,422400,1300500000,3199000000,330.00213623046875,4.0,50.289
8,422400,1300500000,665600000,1008.4723815917969,4.0,26.6885
8,422400,1300500000,2133000000,347.436279296875,4.0,47.281
8,422400,1300500000,3199000000,290.72560119628906,4.0,53.4735
12,422400,1300500000,665600000,955.7209167480469,4.0,27.89
12,422400,1300500000,2133000000,340.6903381347656,4.0,48.138
12,422400,1300500000,3199000000,242.5220184326172,4.0,60.523
4,729600,114750000,665600000,2130.79443359375,4.0,15.664
4,729600,114750000,2133000000,2150.208984375,4.0,16.565
4,729600,114750000,3199000000,2124.197998046875,4.0,17.773
8,729600,114750000,665600000,2154.43017578125,4.0,15.664
8,729600,114750000,2133000000,2116.4051513671875,4.0,16.568
8,729600,114750000,3199000000,2226.7691650390625,4.0,17.6225
12,729600,114750000,665600000,2142.14404296875,4.0,16.065
12,729600,114750000,2133000000,2112.3836669921875,4.0,16.969
12,729600,114750000,3199000000,2118.2420654296875,4.0,18.174
4,729600,318750000,665600000,1083.2078247070312,4.0,19.278
4,729600,318750000,2133000000,346.2720031738281,4.0,46.936
4,729600,318750000,3199000000,763.5332336425781,4.0,24.097
8,729600,318750000,665600000,1057.8903198242188,4.0,19.278
8,729600,318750000,2133000000,804.3077697753906,4.0,22.485
8,729600,318750000,3199000000,772.7059936523438,4.0,24.197
12,729600,318750000,665600000,1026.502197265625,4.0,19.679
12,729600,318750000,2133000000,800.4172058105469,4.0,22.89
12,729600,318750000,3199000000,781.8985900878906,4.0,24.498
4,729600,522750000,665600000,964.6995239257812,4.0,20.076
4,729600,522750000,2133000000,317.0753479003906,4.0,49.136
4,729600,522750000,3199000000,489.16510009765625,4.0,28.904
8,729600,522750000,665600000,1001.9423522949219,4.0,20.076
8,729600,522750000,2133000000,501.1186218261719,4.0,27.6515
8,729600,522750000,3199000000,512.7039184570312,4.0,29.102
12,729600,522750000,665600000,976.9486694335938,4.0,20.076
12,729600,522750000,2133000000,493.9950714111328,4.0,28.109
12,729600,522750000,3199000000,469.7944641113281,4.0,30.613
4,729600,726750000,665600000,953.9617309570312,4.0,20.877
4,729600,726750000,2133000000,318.937255859375,4.0,48.936
4,729600,726750000,3199000000,350.29124450683594,4.0,35.999
8,729600,726750000,665600000,984.5343017578125,4.0,20.927
8,729600,726750000,2133000000,413.4986114501953,4.0,32.215
8,729600,726750000,3199000000,367.8528747558594,4.0,36.307
12,729600,726750000,665600000,957.3727722167969,4.0,21.378
12,729600,726750000,2133000000,401.66294860839844,4.0,33.017
12,729600,726750000,3199000000,375.83457946777344,4.0,35.705
4,729600,930750000,665600000,962.9849548339844,4.0,22.585
4,729600,930750000,2133000000,342.1404571533203,4.0,46.442
4,729600,930750000,3199000000,306.6980285644531,4.0,42.314
8,729600,930750000,665600000,1007.9325561523438,4.0,22.488
8,729600,930750000,2133000000,366.2423553466797,4.0,37.614
8,729600,930750000,3199000000,331.2936248779297,4.0,41.412
12,729600,930750000,665600000,989.5936584472656,4.0,22.384
12,729600,930750000,2133000000,360.2332458496094,4.0,37.406
12,729600,930750000,3199000000,317.80982971191406,4.0,42.013
4,729600,1134750000,665600000,960.9789733886719,4.0,24.49
4,729600,1134750000,2133000000,345.55462646484375,4.0,46.9355
4,729600,1134750000,3199000000,288.75331115722656,4.0,48.512
8,729600,1134750000,665600000,987.2325744628906,4.0,24.69
8,729600,1134750000,2133000000,347.8854522705078,4.0,42.125
8,729600,1134750000,3199000000,288.42633056640625,4.0,50.1115
12,729600,1134750000,665600000,975.4632568359375,4.0,24.885
12,729600,1134750000,2133000000,341.1243896484375,4.0,42.638
12,729600,1134750000,3199000000,255.46544647216797,4.0,52.325
4,729600,1300500000,665600000,976.6861877441406,4.0,26.889
4,729600,1300500000,2133000000,329.581787109375,4.0,48.541
4,729600,1300500000,3199000000,258.4356994628906,4.0,57.8415
8,729600,1300500000,665600000,984.3551330566406,4.0,27.2935
8,729600,1300500000,2133000000,358.77362060546875,4.0,46.536
8,729600,1300500000,3199000000,255.45291137695312,4.0,58.5775
12,729600,1300500000,665600000,953.2320861816406,4.0,27.891
12,729600,1300500000,2133000000,319.55316162109375,4.0,48.491
12,729600,1300500000,3199000000,254.80377960205078,4.0,58.852
4,1036800,114750000,665600000,2110.250732421875,4.0,15.664
4,1036800,114750000,2133000000,2096.0023193359375,4.0,16.666
4,1036800,114750000,3199000000,2099.5401611328125,4.0,17.87
8,1036800,114750000,665600000,2112.3314208984375,4.0,16.062
8,1036800,114750000,2133000000,2118.568115234375,4.0,16.869
8,1036800,114750000,3199000000,2117.2618408203125,4.0,17.87
12,1036800,114750000,665600000,2106.5452880859375,4.0,16.065
12,1036800,114750000,2133000000,2124.6253662109375,4.0,16.969
12,1036800,114750000,3199000000,2106.989013671875,4.0,18.274
4,1036800,318750000,665600000,1052.4212036132812,4.0,19.278
4,1036800,318750000,2133000000,336.2230682373047,4.0,47.431
4,1036800,318750000,3199000000,775.6500549316406,4.0,24.092
8,1036800,318750000,665600000,1052.0308837890625,4.0,19.679
8,1036800,318750000,2133000000,812.1060180664062,4.0,22.785
8,1036800,318750000,3199000000,766.4335327148438,4.0,24.593
12,1036800,318750000,665600000,1025.1634521484375,4.0,19.679
12,1036800,318750000,2133000000,800.3713073730469,4.0,22.789
12,1036800,318750000,3199000000,793.7731628417969,4.0,24.195
4,1036800,522750000,665600000,960.193115234375,4.0,20.176
4,1036800,522750000,2133000000,318.83482360839844,4.0,48.979
4,1036800,522750000,3199000000,497.4706726074219,4.0,29.287
8,1036800,522750000,665600000,974.4847412109375,4.0,20.276
8,1036800,522750000,2133000000,481.4021911621094,4.0,28.203
8,1036800,522750000,3199000000,482.11944580078125,4.0,30.012
12,1036800,522750000,665600000,996.0790710449219,4.0,20.477
12,1036800,522750000,2133000000,477.31329345703125,4.0,28.704
12,1036800,522750000,3199000000,482.0770568847656,4.0,29.9585
4,1036800,726750000,665600000,955.753662109375,4.0,20.981
4,1036800,726750000,2133000000,322.39154052734375,4.0,48.4775
4,1036800,726750000,3199000000,347.1832733154297,4.0,35.999
8,1036800,726750000,665600000,962.359619140625,4.0,21.482
8,1036800,726750000,2133000000,402.09962463378906,4.0,32.61
8,1036800,726750000,3199000000,359.49009704589844,4.0,36.8
12,1036800,726750000,665600000,947.23828125,4.0,21.486
12,1036800,726750000,2133000000,402.1422882080078,4.0,33.118
12,1036800,726750000,3199000000,351.3170623779297,4.0,37.008
4,1036800,930750000,665600000,973.3026123046875,4.0,22.585
4,1036800,930750000,2133000000,317.29986572265625,4.0,48.7985
4,1036800,930750000,3199000000,292.5053405761719,4.0,44.413
8,1036800,930750000,665600000,975.6620788574219,4.0,22.689
8,1036800,930750000,2133000000,347.8358612060547,4.0,38.216
8,1036800,930750000,3199000000,304.4293518066406,4.0,43.199
12,1036800,930750000,665600000,952.6863403320312,4.0,23.09
12,1036800,930750000,2133000000,355.05262756347656,4.0,38.216
12,1036800,930750000,3199000000,289.20664978027344,4.0,45.003
4,1036800,1134750000,665600000,954.1140441894531,4.0,24.694
4,1036800,1134750000,2133000000,309.6282958984375,4.0,49.4365
4,1036800,1134750000,3199000000,270.93418884277344,4.0,51.423
8,1036800,1134750000,665600000,966.9326782226562,4.0,25.085
8,1036800,1134750000,2133000000,324.1876983642578,4.0,44.131
8,1036800,1134750000,3199000000,260.3802947998047,4.0,52.077
12,1036800,1134750000,665600000,958.4146118164062,4.0,25.091
12,1036800,1134750000,2133000000,313.1982116699219,4.0,44.733
12,1036800,1134750000,3199000000,260.1514129638672,4.0,52.3115
4,1036800,1300500000,665600000,966.9476928710938,4.0,26.996
4,1036800,1300500000,2133000000,305.2406005859375,4.0,49.545
4,1036800,1300500000,3199000000,266.51145935058594,4.0,58.117
8,1036800,1300500000,665600000,977.5428466796875,4.0,27.497
8,1036800,1300500000,2133000000,340.50987243652344,4.0,47.4015
8,1036800,1300500000,3199000000,238.28240203857422,4.0,61.432
12,1036800,1300500000,665600000,949.8860473632812,4.0,27.898
12,1036800,1300500000,2133000000,337.75831604003906,4.0,46.893
12,1036800,1300500000,3199000000,240.28221130371094,4.0,61.341
4,1344000,114750000,665600000,2099.596435546875,4.0,15.664
4,1344000,114750000,2133000000,2104.650390625,4.0,16.565
4,1344000,114750000,3199000000,2110.6658935546875,4.0,17.773
8,1344000,114750000,665600000,2116.9783935546875,4.0,16.065
8,1344000,114750000,2133000000,2095.649658203125,4.0,16.969
8,1344000,114750000,3199000000,2091.35986328125,4.0,18.174
12,1344000,114750000,665600000,2097.28759765625,4.0,16.065
12,1344000,114750000,2133000000,2112.8134765625,4.0,16.969
12,1344000,114750000,3199000000,2114.8006591796875,4.0,18.174
4,1344000,318750000,665600000,1045.5474853515625,4.0,19.274
4,1344000,318750000,2133000000,319.83131408691406,4.0,48.534
4,1344000,318750000,3199000000,759.7976989746094,4.0,24.197
8,1344000,318750000,665600000,1033.697021484375,4.0,19.675
8,1344000,318750000,2133000000,769.4202270507812,4.0,22.991
8,1344000,318750000,3199000000,775.3197631835938,4.0,24.397
12,1344000,318750000,665600000,1024.1439208984375,4.0,19.679
12,1344000,318750000,2133000000,782.4279479980469,4.0,22.89
12,1344000,318750000,3199000000,763.9017639160156,4.0,24.598
4,1344000,522750000,665600000,1001.8527221679688,4.0,19.883
4,1344000,522750000,2133000000,319.18223571777344,4.0,48.935
4,1344000,522750000,3199000000,495.04734802246094,4.0,29.896
8,1344000,522750000,665600000,1006.4866638183594,4.0,20.284
8,1344000,522750000,2133000000,508.85205078125,4.0,28.309
8,1344000,522750000,3199000000,493.9575653076172,4.0,30.313
12,1344000,522750000,665600000,993.3202819824219,4.0,20.28
12,1344000,522750000,2133000000,523.9365844726562,4.0,27.908
12,1344000,522750000,3199000000,491.72032165527344,4.0,30.893
4,1344000,726750000,665600000,965.4137878417969,4.0,21.085
4,1344000,726750000,2133000000,335.2281799316406,4.0,47.933
4,1344000,726750000,3199000000,366.51185607910156,4.0,36.307
8,1344000,726750000,665600000,972.8774108886719,4.0,21.486
8,1344000,726750000,2133000000,394.7724609375,4.0,33.52
8,1344000,726750000,3199000000,384.72950744628906,4.0,36.006
12,1344000,726750000,665600000,975.5111083984375,4.0,21.482
12,1344000,726750000,2133000000,419.708740234375,4.0,32.918
12,1344000,726750000,3199000000,374.7442626953125,4.0,36.701
4,1344000,930750000,665600000,954.9009704589844,4.0,22.886
4,1344000,930750000,2133000000,318.4426727294922,4.0,48.5345
4,1344000,930750000,3199000000,327.3489532470703,4.0,40.7
8,1344000,930750000,665600000,985.0800170898438,4.0,22.886
8,1344000,930750000,2133000000,331.01219177246094,4.0,39.219
8,1344000,930750000,3199000000,296.77378845214844,4.0,44.001
12,1344000,930750000,665600000,952.4493713378906,4.0,23.086
12,1344000,930750000,2133000000,344.6659851074219,4.0,38.724
12,1344000,930750000,3199000000,286.5958709716797,4.0,45.003
4,1344000,1134750000,665600000,955.1298828125,4.0,24.891
4,1344000,1134750000,2133000000,325.4921112060547,4.0,48.832
4,1344000,1134750000,3199000000,254.03184509277344,4.0,52.1725
8,1344000,1134750000,665600000,967.7577514648438,4.0,25.091
8,1344000,1134750000,2133000000,345.8133850097656,4.0,42.526
8,1344000,1134750000,3199000000,262.4465637207031,4.0,52.736
12,1344000,1134750000,665600000,957.7927551269531,4.0,25.091
12,1344000,1134750000,2133000000,321.2156982421875,4.0,44.733
12,1344000,1134750000,3199000000,245.67366790771484,4.0,54.074
4,1344000,1300500000,665600000,959.2000732421875,4.0,27.49
4,1344000,1300500000,2133000000,318.2038269042969,4.0,49.03
4,1344000,1300500000,3199000000,240.90216064453125,4.0,60.631
8,1344000,1300500000,665600000,984.0904846191406,4.0,27.497
8,1344000,1300500000,2133000000,314.03363037109375,4.0,50.032
8,1344000,1300500000,3199000000,243.29145050048828,4.0,61.432
12,1344000,1300500000,665600000,949.907470703125,4.0,27.891
12,1344000,1300500000,2133000000,337.7620391845703,4.0,47.426
12,1344000,1300500000,3199000000,236.05239868164062,4.0,62.427
4,1651200,114750000,665600000,2099.0426025390625,4.0,16.062
4,1651200,114750000,2133000000,2117.7423095703125,4.0,16.966
4,1651200,114750000,3199000000,2122.57080078125,4.0,18.171
8,1651200,114750000,665600000,2158.873779296875,4.0,16.065
8,1651200,114750000,2133000000,2118.4671630859375,4.0,16.966
8,1651200,114750000,3199000000,2094.145263671875,4.0,18.271
12,1651200,114750000,665600000,2108.0177001953125,4.0,16.466
12,1651200,114750000,2133000000,2113.1131591796875,4.0,17.169
12,1651200,114750000,3199000000,2114.9935302734375,4.0,18.274
4,1651200,318750000,665600000,1083.5729370117188,4.0,19.675
4,1651200,318750000,2133000000,320.98326110839844,4.0,48.935
4,1651200,318750000,3199000000,758.0980834960938,4.0,24.598
8,1651200,318750000,665600000,1035.7587280273438,4.0,19.675
8,1651200,318750000,2133000000,770.8284912109375,4.0,22.9935
8,1651200,318750000,3199000000,771.9433898925781,4.0,24.493
12,1651200,318750000,665600000,1039.5556640625,4.0,20.076
12,1651200,318750000,2133000000,789.7167358398438,4.0,23.287
12,1651200,318750000,3199000000,756.8643798828125,4.0,24.994
4,1651200,522750000,665600000,988.2643127441406,4.0,20.681
4,1651200,522750000,2133000000,308.38783264160156,4.0,49.9955
4,1651200,522750000,3199000000,492.62977600097656,4.0,30.413
8,1651200,522750000,665600000,1001.8879089355469,4.0,20.679
8,1651200,522750000,2133000000,523.1075439453125,4.0,28.209
8,1651200,522750000,3199000000,499.953857421875,4.0,30.212
12,1651200,522750000,665600000,995.4679565429688,4.0,21.082
12,1651200,522750000,2133000000,504.3247833251953,4.0,28.811
12,1651200,522750000,3199000000,501.0840606689453,4.0,30.613
4,1651200,726750000,665600000,978.966064453125,4.0,21.482
4,1651200,726750000,2133000000,329.4390869140625,4.0,48.535
4,1651200,726750000,3199000000,367.17063903808594,4.0,36.6125
8,1651200,726750000,665600000,995.1416931152344,4.0,21.385
8,1651200,726750000,2133000000,394.2150421142578,4.0,33.52
8,1651200,726750000,3199000000,390.00897216796875,4.0,35.505
12,1651200,726750000,665600000,977.7601318359375,4.0,21.883
12,1651200,726750000,2133000000,398.48609924316406,4.0,34.021
12,1651200,726750000,3199000000,372.98316955566406,4.0,37.256
4,1651200,930750000,665600000,953.3210754394531,4.0,23.086
4,1651200,930750000,2133000000,305.809326171875,4.0,50.425
4,1651200,930750000,3199000000,288.55982971191406,4.0,45.203
8,1651200,930750000,665600000,967.2893371582031,4.0,23.086
8,1651200,930750000,2133000000,344.6315155029297,4.0,38.718
8,1651200,930750000,3199000000,299.87559509277344,4.0,43.9505
12,1651200,930750000,665600000,960.7710571289062,4.0,23.487
12,1651200,930750000,2133000000,351.97679138183594,4.0,39.11
12,1651200,930750000,3199000000,317.39768981933594,4.0,43.3025
4,1651200,1134750000,665600000,951.457275390625,4.0,25.091
4,1651200,1134750000,2133000000,319.2200927734375,4.0,49.343
4,1651200,1134750000,3199000000,257.2723693847656,4.0,52.8215
8,1651200,1134750000,665600000,981.6897277832031,4.0,24.991
8,1651200,1134750000,2133000000,337.66761779785156,4.0,43.129
8,1651200,1134750000,3199000000,255.15853118896484,4.0,52.814
12,1651200,1134750000,665600000,961.1577758789062,4.0,25.492
12,1651200,1134750000,2133000000,317.1852569580078,4.0,44.645
12,1651200,1134750000,3199000000,249.74530029296875,4.0,54.4825
4,1651200,1300500000,665600000,957.3823547363281,4.0,27.898
4,1651200,1300500000,2133000000,332.45082092285156,4.0,48.342
4,1651200,1300500000,3199000000,278.66249084472656,4.0,55.359
8,1651200,1300500000,665600000,966.8271789550781,4.0,27.891
8,1651200,1300500000,2133000000,321.9397277832031,4.0,49.544
8,1651200,1300500000,3199000000,245.72369384765625,4.0,61.3505
12,1651200,1300500000,665600000,963.1976623535156,4.0,28.292
12,1651200,1300500000,2133000000,314.82057189941406,4.0,50.045
12,1651200,1300500000,3199000000,231.90796661376953,4.0,63.446
4,1958400,114750000,665600000,2108.7017822265625,4.0,16.062
4,1958400,114750000,2133000000,2105.6632080078125,4.0,16.966
4,1958400,114750000,3199000000,2097.80615234375,4.0,18.271
8,1958400,114750000,665600000,2137.210205078125,4.0,16.463
8,1958400,114750000,2133000000,2137.2451171875,4.0,17.367
8,1958400,114750000,3199000000,2111.5076904296875,4.0,18.672
12,1958400,114750000,665600000,2095.88037109375,4.0,16.864
12,1958400,114750000,2133000000,2104.7637939453125,4.0,17.471
12,1958400,114750000,3199000000,2112.0142822265625,4.0,18.675
4,1958400,318750000,665600000,1057.0662231445312,4.0,19.679
4,1958400,318750000,2133000000,337.17100524902344,4.0,47.933
4,1958400,318750000,3199000000,761.0545654296875,4.0,24.598
8,1958400,318750000,665600000,1044.8638916015625,4.0,20.072
8,1958400,318750000,2133000000,788.01171875,4.0,23.287
8,1958400,318750000,3199000000,770.6369934082031,4.0,24.995
12,1958400,318750000,665600000,1022.84033203125,4.0,20.477
12,1958400,318750000,2133000000,791.7353820800781,4.0,23.688
12,1958400,318750000,3199000000,778.4400329589844,4.0,24.999
4,1958400,522750000,665600000,982.1544799804688,4.0,20.484
4,1958400,522750000,2133000000,311.74085998535156,4.0,49.832
4,1958400,522750000,3199000000,466.1437225341797,4.0,30.613
8,1958400,522750000,665600000,976.1387023925781,4.0,21.078
8,1958400,522750000,2133000000,495.5347442626953,4.0,28.51
8,1958400,522750000,3199000000,471.41534423828125,4.0,31.014
12,1958400,522750000,665600000,970.1034240722656,4.0,21.279
12,1958400,522750000,2133000000,492.4549102783203,4.0,28.911
12,1958400,522750000,3199000000,468.9656524658203,4.0,31.315
4,1958400,726750000,665600000,947.0388793945312,4.0,21.883
4,1958400,726750000,2133000000,331.7455596923828,4.0,48.328
4,1958400,726750000,3199000000,358.80613708496094,4.0,36.608
8,1958400,726750000,665600000,961.3175048828125,4.0,21.887
8,1958400,726750000,2133000000,370.04978942871094,4.0,34.228
8,1958400,726750000,3199000000,360.92604064941406,4.0,36.758
12,1958400,726750000,665600000,947.6631164550781,4.0,22.28
12,1958400,726750000,2133000000,381.8555450439453,4.0,34.579
12,1958400,726750000,3199000000,356.94654846191406,4.0,37.309
4,1958400,930750000,665600000,946.7762756347656,4.0,23.282
4,1958400,930750000,2133000000,329.7880554199219,4.0,48.742
4,1958400,930750000,3199000000,296.3627166748047,4.0,44.8055
8,1958400,930750000,665600000,982.5231018066406,4.0,23.487
8,1958400,930750000,2133000000,333.2245178222656,4.0,39.72
8,1958400,930750000,3199000000,287.08070373535156,4.0,45.512
12,1958400,930750000,665600000,949.6453857421875,4.0,23.888
12,1958400,930750000,2133000000,343.33319091796875,4.0,39.52
12,1958400,930750000,3199000000,294.0382385253906,4.0,44.8185
4,1958400,1134750000,665600000,958.4820251464844,4.0,25.286
4,1958400,1134750000,2133000000,320.73326110839844,4.0,48.949
4,1958400,1134750000,3199000000,246.98023986816406,4.0,54.754
8,1958400,1134750000,665600000,974.9672546386719,4.0,25.486
8,1958400,1134750000,2133000000,334.46124267578125,4.0,44.12
8,1958400,1134750000,3199000000,253.60110473632812,4.0,53.824
12,1958400,1134750000,665600000,960.0776062011719,4.0,25.893
12,1958400,1134750000,2133000000,329.6315460205078,4.0,44.532
12,1958400,1134750000,3199000000,244.45996856689453,4.0,55.37
4,1958400,1300500000,665600000,953.4946899414062,4.0,27.891
4,1958400,1300500000,2133000000,315.143310546875,4.0,49.744
4,1958400,1300500000,3199000000,247.56139373779297,4.0,60.498
8,1958400,1300500000,665600000,968.0835266113281,4.0,28.292
8,1958400,1300500000,2133000000,314.02410888671875,4.0,49.932
8,1958400,1300500000,3199000000,237.25128173828125,4.0,61.441
12,1958400,1300500000,665600000,954.6446533203125,4.0,28.693
12,1958400,1300500000,2133000000,335.0198516845703,4.0,48.615
12,1958400,1300500000,3199000000,246.11781311035156,4.0,61.634
4,2201600,114750000,665600000,2096.00244140625,4.0,16.462
4,2201600,114750000,2133000000,2115.730712890625,4.0,17.467
4,2201600,114750000,3199000000,2103.0732421875,4.0,18.672
8,2201600,114750000,665600000,2101.8369140625,4.0,16.863
8,2201600,114750000,2133000000,2103.5726318359375,4.0,17.868
8,2201600,114750000,3199000000,2116.704345703125,4.0,19.072
12,2201600,114750000,665600000,2130.849365234375,4.0,17.267
12,2201600,114750000,2133000000,2106.1944580078125,4.0,18.269
12,2201600,114750000,3199000000,2092.2391357421875,4.0,19.473
4,2201600,318750000,665600000,1059.3507690429688,4.0,20.076
4,2201600,318750000,2133000000,317.81263732910156,4.0,50.145
4,2201600,318750000,3199000000,758.9661865234375,4.0,24.999
8,2201600,318750000,665600000,1030.843994140625,4.0,20.677
8,2201600,318750000,2133000000,786.4472045898438,4.0,23.789
8,2201600,318750000,3199000000,775.365478515625,4.0,25.4
12,2201600,318750000,665600000,1036.4037475585938,4.0,21.277
12,2201600,318750000,2133000000,783.0665283203125,4.0,24.59
12,2201600,318750000,3199000000,764.2243957519531,4.0,25.8
4,2201600,522750000,665600000,962.5563659667969,4.0,21.077
4,2201600,522750000,2133000000,325.3681640625,4.0,48.454
4,2201600,522750000,3199000000,467.8285217285156,4.0,31.0035
8,2201600,522750000,665600000,1002.0218505859375,4.0,21.277
8,2201600,522750000,2133000000,485.8074645996094,4.0,29.506
8,2201600,522750000,3199000000,483.74729919433594,4.0,31.192
12,2201600,522750000,665600000,957.6752014160156,4.0,22.28
12,2201600,522750000,2133000000,496.22314453125,4.0,29.705
12,2201600,522750000,3199000000,476.75462341308594,4.0,31.794
4,2201600,726750000,665600000,957.1956176757812,4.0,22.079
4,2201600,726750000,2133000000,314.15234375,4.0,50.734
4,2201600,726750000,3199000000,351.38722229003906,4.0,36.8
8,2201600,726750000,665600000,969.5167846679688,4.0,22.58
8,2201600,726750000,2133000000,380.4463348388672,4.0,34.514
8,2201600,726750000,3199000000,357.97637939453125,4.0,37.601
12,2201600,726750000,665600000,946.3744506835938,4.0,23.481
12,2201600,726750000,2133000000,373.7984313964844,4.0,35.415
12,2201600,726750000,3199000000,366.3953857421875,4.0,38.41
4,2201600,930750000,665600000,942.8385314941406,4.0,23.888
4,2201600,930750000,2133000000,326.4292297363281,4.0,49.33
4,2201600,930750000,3199000000,280.41929626464844,4.0,45.905
8,2201600,930750000,665600000,966.0081481933594,4.0,24.284
8,2201600,930750000,2133000000,348.18455505371094,4.0,39.81
8,2201600,930750000,3199000000,296.2934112548828,4.0,45.593
12,2201600,930750000,665600000,949.4811401367188,4.0,25.085
12,2201600,930750000,2133000000,336.6695251464844,4.0,40.822
12,2201600,930750000,3199000000,294.03387451171875,4.0,45.805
4,2201600,1134750000,665600000,952.5971069335938,4.0,25.887
4,2201600,1134750000,2133000000,316.4739074707031,4.0,49.7845
4,2201600,1134750000,3199000000,261.60459899902344,4.0,52.915
8,2201600,1134750000,665600000,965.2327575683594,4.0,26.287
8,2201600,1134750000,2133000000,321.0783386230469,4.0,45.9725
8,2201600,1134750000,3199000000,241.6919403076172,4.0,55.87
12,2201600,1134750000,665600000,950.9306335449219,4.0,26.688
12,2201600,1134750000,2133000000,318.7967987060547,4.0,46.317
12,2201600,1134750000,3199000000,258.9698791503906,4.0,54.433
4,2201600,1300500000,665600000,951.9783020019531,4.0,28.292
4,2201600,1300500000,2133000000,306.5697479248047,4.0,51.227
4,2201600,1300500000,3199000000,237.09579467773438,4.0,62.217
8,2201600,1300500000,665600000,986.9470520019531,4.0,28.692
8,2201600,1300500000,2133000000,320.49473571777344,4.0,50.325
8,2201600,1300500000,3199000000,232.15987396240234,4.0,62.8365
12,2201600,1300500000,665600000,960.9293518066406,4.0,29.494
12,2201600,1300500000,2133000000,317.06964111328125,4.0,50.83
12,2201600,1300500000,3199000000,232.82825469970703,4.0,63.218
4,422400,114750000,665600000,4059.5914306640625,8.0,15.664
4,422400,114750000,2133000000,4099.8603515625,8.0,16.568
4,422400,114750000,3199000000,4067.0621337890625,8.0,17.773
8,422400,114750000,665600000,4165.671142578125,8.0,15.564
8,422400,114750000,2133000000,4082.058837890625,8.0,16.568
8,422400,114750000,3199000000,4069.844970703125,8.0,17.773
12,422400,114750000,665600000,4102.879638671875,8.0,15.664
12,422400,114750000,2133000000,4144.20703125,8.0,16.568
12,422400,114750000,3199000000,4111.892578125,8.0,17.773
4,422400,318750000,665600000,1998.7463989257812,8.0,19.177
4,422400,318750000,2133000000,1605.6705322265625,8.0,22.188
4,422400,318750000,3199000000,1531.6602172851562,8.0,23.996
8,422400,318750000,665600000,2067.9117431640625,8.0,19.177
8,422400,318750000,2133000000,1560.3202514648438,8.0,22.388
8,422400,318750000,3199000000,1525.2446899414062,8.0,23.996
12,422400,318750000,665600000,2086.8271484375,8.0,19.173
12,422400,318750000,2133000000,1600.0537109375,8.0,22.388
12,422400,318750000,3199000000,1575.48193359375,8.0,23.79
4,422400,522750000,665600000,1895.1498413085938,8.0,19.679
4,422400,522750000,2133000000,1109.48583984375,8.0,26.201
4,422400,522750000,3199000000,1025.7131958007812,8.0,28.104
8,422400,522750000,665600000,1932.855224609375,8.0,19.679
8,422400,522750000,2133000000,998.84521484375,8.0,27.607
8,422400,522750000,3199000000,948.2399597167969,8.0,29.51
