powermode_nn,infer_time_nn,bs_nn,interleaved_power_nn,power_budget,num_train_batches_nn,time_budget,arr_rate,powermode_random,infer_time_random,bs_random,interleaved_power_random,num_train_batches_random,flag,time_scaled,time_cond1,time_cond2
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,54.0,24.0,2.5,9.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,4.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,55.0,24.0,2.5,9.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,4.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,56.0,24.0,2.5,9.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,4.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,57.0,24.0,2.5,9.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,4.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,58.0,24.0,2.5,9.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,4.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,59.0,24.0,2.5,9.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,4.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,60.0,24.0,2.5,9.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,4.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,30.0,17.0,3.0,9.0,12_1036800_726750000_2133000000,103.5906867980957,1.0,29.0035,0.0,True,0.08618309020996094,1.8639608679877386,0.7756478118896485
4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,31.0,19.0,3.0,9.0,12_1036800_726750000_2133000000,103.5906867980957,1.0,29.0035,0.0,True,0.0764101905822754,1.854187968360053,0.6876917152404786
4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,32.0,19.0,3.0,9.0,12_1036800_726750000_2133000000,103.5906867980957,1.0,29.0035,0.0,True,0.0764101905822754,1.854187968360053,0.6876917152404786
4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,33.0,19.0,3.0,9.0,4_1651200_726750000_3199000000,98.0902214050293,1.0,32.201,0.0,True,0.0764101905822754,1.854187968360053,0.6876917152404786
4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,34.0,19.0,3.0,9.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,1.0,True,0.0764101905822754,1.854187968360053,0.6876917152404786
12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,35.0,20.0,3.0,9.0,12_1036800_726750000_2133000000,714.4331970214844,8.0,33.62,1.0,True,0.0735145606994629,1.8512923384772406,0.6616310462951661
12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,36.0,20.0,3.0,9.0,12_1344000_726750000_3199000000,710.6617126464844,8.0,35.905,2.0,True,0.0735145606994629,1.8512923384772406,0.6616310462951661
12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,37.0,20.0,3.0,9.0,4_1651200_726750000_3199000000,693.650390625,8.0,36.306,2.0,True,0.0735145606994629,1.8512923384772406,0.6616310462951661
12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,38.0,20.0,3.0,9.0,4_1651200_726750000_3199000000,693.650390625,8.0,36.306,2.0,True,0.0735145606994629,1.8512923384772406,0.6616310462951661
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,39.0,24.0,3.0,9.0,4_2201600_930750000_2133000000,654.863525390625,8.0,38.943,2.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,40.0,24.0,3.0,9.0,4_2201600_930750000_2133000000,654.863525390625,8.0,38.943,2.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,41.0,24.0,3.0,9.0,4_2201600_930750000_2133000000,654.863525390625,8.0,38.943,2.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,42.0,24.0,3.0,9.0,12_422400_930750000_3199000000,612.195068359375,8.0,41.474,2.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,43.0,24.0,3.0,9.0,12_422400_930750000_3199000000,612.195068359375,8.0,41.474,2.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,44.0,24.0,3.0,9.0,4_729600_930750000_3199000000,558.40478515625,8.0,43.2665,2.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,45.0,24.0,3.0,9.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,4.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,46.0,24.0,3.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,47.0,24.0,3.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,48.0,24.0,3.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,49.0,24.0,3.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,50.0,24.0,3.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,51.0,24.0,3.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,52.0,24.0,3.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,53.0,24.0,3.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,54.0,24.0,3.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,55.0,24.0,3.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,56.0,24.0,3.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,57.0,24.0,3.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,58.0,24.0,3.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,59.0,24.0,3.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,60.0,24.0,3.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
12_1036800_726750000_2133000000,86.18309020996094,16.0,28.095,30.0,17.0,3.5,9.0,12_1036800_726750000_2133000000,103.5906867980957,1.0,29.0035,0.0,True,0.08618309020996094,1.8639608679877386,0.7756478118896485
4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,31.0,19.0,3.5,9.0,12_1036800_726750000_2133000000,103.5906867980957,1.0,29.0035,0.0,True,0.0764101905822754,1.854187968360053,0.6876917152404786
4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,32.0,19.0,3.5,9.0,12_1036800_726750000_2133000000,103.5906867980957,1.0,29.0035,0.0,True,0.0764101905822754,1.854187968360053,0.6876917152404786
4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,33.0,19.0,3.5,9.0,4_1651200_726750000_3199000000,98.0902214050293,1.0,32.201,0.0,True,0.0764101905822754,1.854187968360053,0.6876917152404786
4_1651200_726750000_3199000000,76.41019058227539,16.0,31.39,34.0,19.0,3.5,9.0,8_1651200_726750000_2133000000,1489.0365600585938,16.0,33.812,3.0,True,0.0764101905822754,1.854187968360053,0.6876917152404786
12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,35.0,20.0,3.5,9.0,8_1651200_726750000_2133000000,1489.0365600585938,16.0,33.812,3.0,True,0.0735145606994629,1.8512923384772406,0.6616310462951661
12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,36.0,20.0,3.5,9.0,8_1651200_726750000_2133000000,1489.0365600585938,16.0,33.812,3.0,True,0.0735145606994629,1.8512923384772406,0.6616310462951661
12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,37.0,20.0,3.5,9.0,4_1651200_726750000_3199000000,1389.6279296875,16.0,36.908,4.0,True,0.0735145606994629,1.8512923384772406,0.6616310462951661
12_2201600_726750000_3199000000,73.51456069946289,16.0,35.203,38.0,20.0,3.5,9.0,4_1651200_726750000_3199000000,1389.6279296875,16.0,36.908,4.0,True,0.0735145606994629,1.8512923384772406,0.6616310462951661
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,39.0,24.0,3.5,9.0,12_2201600_726750000_3199000000,1375.5809936523438,16.0,38.503,4.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,40.0,24.0,3.5,9.0,12_2201600_726750000_3199000000,1375.5809936523438,16.0,38.503,4.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,41.0,24.0,3.5,9.0,12_2201600_726750000_3199000000,1375.5809936523438,16.0,38.503,4.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,42.0,24.0,3.5,9.0,12_2201600_726750000_3199000000,1375.5809936523438,16.0,38.503,4.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,43.0,24.0,3.5,9.0,12_2201600_726750000_3199000000,1375.5809936523438,16.0,38.503,4.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,44.0,24.0,3.5,9.0,12_2201600_726750000_3199000000,1375.5809936523438,16.0,38.503,4.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,45.0,24.0,3.5,9.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,4.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,46.0,24.0,3.5,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,47.0,24.0,3.5,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,48.0,24.0,3.5,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,49.0,24.0,3.5,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,50.0,24.0,3.5,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,51.0,24.0,3.5,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,52.0,24.0,3.5,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,53.0,24.0,3.5,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,54.0,24.0,3.5,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,55.0,24.0,3.5,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,56.0,24.0,3.5,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,57.0,24.0,3.5,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,58.0,24.0,3.5,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,59.0,24.0,3.5,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1958400_930750000_3199000000,60.63758277893066,16.0,38.602,60.0,24.0,3.5,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.06063758277893066,1.8384153605567084,0.5457382450103759
8_1651200_726750000_2133000000,164.82396697998047,32.0,29.309,30.0,35.0,4.0,9.0,12_1036800_726750000_2133000000,103.5906867980957,1.0,29.0035,0.0,True,0.16482396697998047,3.720379522535536,1.4834157028198243
8_1651200_726750000_2133000000,164.82396697998047,32.0,29.309,31.0,35.0,4.0,9.0,12_1036800_726750000_2133000000,103.5906867980957,1.0,29.0035,0.0,True,0.16482396697998047,3.720379522535536,1.4834157028198243
8_1651200_726750000_2133000000,164.82396697998047,32.0,29.309,32.0,35.0,4.0,9.0,12_1036800_726750000_2133000000,103.5906867980957,1.0,29.0035,0.0,True,0.16482396697998047,3.720379522535536,1.4834157028198243
4_1651200_726750000_3199000000,148.54340362548828,32.0,32.502,33.0,39.0,4.0,9.0,4_1651200_726750000_3199000000,98.0902214050293,1.0,32.201,0.0,True,0.1485434036254883,3.7040989591810436,1.3368906326293946
4_1651200_726750000_3199000000,148.54340362548828,32.0,32.502,34.0,39.0,4.0,9.0,8_1651200_726750000_2133000000,1489.0365600585938,16.0,33.812,3.0,True,0.1485434036254883,3.7040989591810436,1.3368906326293946
4_1651200_726750000_3199000000,148.54340362548828,32.0,32.502,35.0,39.0,4.0,9.0,8_1651200_726750000_2133000000,1489.0365600585938,16.0,33.812,3.0,True,0.1485434036254883,3.7040989591810436,1.3368906326293946
12_2201600_726750000_3199000000,141.7566909790039,32.0,35.905,36.0,41.0,4.0,9.0,8_1651200_726750000_2133000000,1489.0365600585938,16.0,33.812,3.0,True,0.1417566909790039,3.697312246534559,1.275810218811035
12_2201600_726750000_3199000000,141.7566909790039,32.0,35.905,37.0,41.0,4.0,9.0,4_1651200_726750000_3199000000,1389.6279296875,16.0,36.908,4.0,True,0.1417566909790039,3.697312246534559,1.275810218811035
12_2201600_726750000_3199000000,141.7566909790039,32.0,35.905,38.0,41.0,4.0,9.0,4_1651200_726750000_3199000000,1389.6279296875,16.0,36.908,4.0,True,0.1417566909790039,3.697312246534559,1.275810218811035
12_2201600_726750000_3199000000,141.7566909790039,32.0,35.905,39.0,41.0,4.0,9.0,12_2201600_726750000_3199000000,1375.5809936523438,16.0,38.503,4.0,True,0.1417566909790039,3.697312246534559,1.275810218811035
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,40.0,48.0,4.0,9.0,12_2201600_726750000_3199000000,1375.5809936523438,16.0,38.503,4.0,True,0.11794254302978516,3.6734980985853407,1.0614828872680664
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,41.0,48.0,4.0,9.0,12_2201600_726750000_3199000000,1375.5809936523438,16.0,38.503,4.0,True,0.11794254302978516,3.6734980985853407,1.0614828872680664
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,42.0,48.0,4.0,9.0,12_2201600_726750000_3199000000,1375.5809936523438,16.0,38.503,4.0,True,0.11794254302978516,3.6734980985853407,1.0614828872680664
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,43.0,48.0,4.0,9.0,12_2201600_726750000_3199000000,1375.5809936523438,16.0,38.503,4.0,True,0.11794254302978516,3.6734980985853407,1.0614828872680664
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,44.0,48.0,4.0,9.0,12_2201600_726750000_3199000000,1375.5809936523438,16.0,38.503,4.0,True,0.11794254302978516,3.6734980985853407,1.0614828872680664
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,45.0,48.0,4.0,9.0,4_1958400_930750000_3199000000,537.5063171386719,8.0,44.833,4.0,True,0.11794254302978516,3.6734980985853407,1.0614828872680664
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,46.0,48.0,4.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.11794254302978516,3.6734980985853407,1.0614828872680664
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,47.0,48.0,4.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.11794254302978516,3.6734980985853407,1.0614828872680664
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,48.0,48.0,4.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.11794254302978516,3.6734980985853407,1.0614828872680664
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,49.0,48.0,4.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.11794254302978516,3.6734980985853407,1.0614828872680664
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,50.0,48.0,4.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.11794254302978516,3.6734980985853407,1.0614828872680664
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,51.0,48.0,4.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.11794254302978516,3.6734980985853407,1.0614828872680664
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,52.0,48.0,4.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.11794254302978516,3.6734980985853407,1.0614828872680664
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,53.0,48.0,4.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.11794254302978516,3.6734980985853407,1.0614828872680664
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,54.0,48.0,4.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.11794254302978516,3.6734980985853407,1.0614828872680664
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,55.0,48.0,4.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.11794254302978516,3.6734980985853407,1.0614828872680664
8_1958400_930750000_3199000000,117.94254302978516,32.0,40.817,56.0,48.0,4.0,9.0,8_1958400_930750000_3199000000,1103.7975463867188,16.0,45.393,9.0,True,0.11794254302978516,3.6734980985853407,1.0614828872680664
